block,predicate,hypothesisNEG,estimateNEG,post.probNEG,bfNEG
_aiproj.,say,cai < 0,0.8133684922555657,0.004666666666666667,0.004688546550569324
_aiproj.,say,cMean_prior:cai < 0,-1.336816138046485,0.91425,10.661807580174926
_aiproj.,see,cMean_prior < 0,0.09165667953864738,0.39849999999999997,0.6625103906899418
_aiproj.,see,cai < 0,1.0350469081802243,5.833333333333334e-4,5.836738097223381e-4
_aiproj.,see,cMean_prior:cai < 0,1.2668478398619238,0.10725000000000001,0.1201344161299356
_aiproj.,suggest,cMean_prior < 0,0.5945372286219799,0.05858333333333334,0.062228910330176156
_aiproj.,suggest,cai < 0,-0.5901776879384283,0.9839166666666667,61.17616580310881
_aiproj.,suggest,cMean_prior:cai < 0,4.584072361011126,0,0
_aiproj.,think,cMean_prior < 0,1.0341953919329328,0.0035833333333333333,0.0035962197875721333
_aiproj.,think,cai < 0,-0.08181524101457047,0.60575,1.5364616360177552
_aiproj.,think,cMean_prior:cai < 0,3.6103678820393723,9.999999999999998e-4,0.001001001001001001
